archivo,inicio_s,fin_s,clase,theta_AF3,alpha_AF3,beta_AF3,alpha_beta_AF3,theta_T7,alpha_T7,beta_T7,alpha_beta_T7,theta_Pz,alpha_Pz,beta_Pz,alpha_beta_Pz,theta_T8,alpha_T8,beta_T8,alpha_beta_T8,theta_AF4,alpha_AF4,beta_AF4,alpha_beta_AF4,theta_prom,alpha_prom,beta_prom,alpha_beta_prom
3 (13).edf,660,670,1,4.989609671928476e-11,1.3403684777555365e-11,7.619252230274589e-12,1.759186383710559,1.2143344236636612e-11,7.550820792882981e-12,9.845970152637873e-12,0.7668945442476292,1.901652155800102e-11,1.1464755899911924e-11,7.33942804666099e-12,1.5620775661296544,2.3874922035138392e-11,1.271407286243147e-11,1.0898067076397275e-11,1.1666355853110182,3.688150183475165e-11,1.547937655291154e-11,1.122633921919707e-11,1.3788445414549533,2.8362477276762485e-11,1.2122542177138657e-11,9.385811345033559e-12,1.2915817004518444
3 (13).edf,665,675,1,4.1288831399976094e-11,1.6476865246265492e-11,1.0077231149101338e-11,1.635058777800771,2.2815281752172913e-11,1.1106428633865903e-11,1.0242584777152035e-11,1.0843384629474417,4.8444794613827195e-11,1.3468636111562414e-11,8.28937846133165e-12,1.6248065128635398,3.3208533484799016e-11,1.9242076813022692e-11,1.1269058404629366e-11,1.7075141615308325,3.806725949786869e-11,1.9614585980687667e-11,1.189333707455445e-11,1.6492079437194016,3.676494014972878e-11,1.5981718557080832e-11,1.0354317973353769e-11,1.5434834624751577
3 (13).edf,670,680,1,4.011709324083987e-11,1.3335804865154467e-11,8.258797759320327e-12,1.6147392458066392,1.809905121976925e-11,9.604787604633955e-12,7.725508204425215e-12,1.2432564111616993,3.631677931780881e-11,1.1916940347756914e-11,6.124686129249166e-12,1.9457226209268343,2.5742421490872723e-11,1.6506953647733545e-11,1.1176512762532393e-11,1.4769323847659055,4.4588614520668e-11,1.2630881495495599e-11,8.813527888895888e-12,1.433124357773823,3.297279195799173e-11,1.2799073592154895e-11,8.419806548884597e-12,1.520114924000295
3 (13).edf,675,685,1,4.396400158890529e-11,1.4275923408473587e-11,6.70343167823044e-12,2.129644053035552,1.3087910124919789e-11,5.570587960614842e-12,7.552250910261123e-12,0.737606314568571,1.8036028234944847e-11,8.30739982853687e-12,4.911635113972228e-12,1.6913715363147888,2.247858413070812e-11,1.60095160284122e-11,1.0275205263161927e-11,1.5580726241848026,3.962233239196621e-11,1.1244781458748048e-11,8.06008823795885e-12,1.3951189027672102,2.743777129428885e-11,1.1081641736957108e-11,7.500522240716913e-12,1.4774493536996571
3 (13).edf,680,690,1,5.4719712792766766e-11,1.4680308581123233e-11,7.605110809386372e-12,1.930321457381596,1.3078370591003204e-11,9.239047581925207e-12,1.1934138419057284e-11,0.7741696348327615,1.5579972026664438e-11,1.1574011066587238e-11,5.905447628492034e-12,1.959887174470241,3.179043383359835e-11,1.536963793900371e-11,1.0468330187591146e-11,1.4682033966813954,4.625451878598814e-11,1.4535091599064423e-11,9.112902840863968e-12,1.5950012693964366,3.228460160600418e-11,1.3079619353540761e-11,9.005185977078161e-12,1.4524541066485113
3 (13).edf,685,695,1,2.6199763752686914e-11,1.2130441953869919e-11,7.738259398412384e-12,1.567593089003795,2.8215013359186153e-11,1.0746886138978685e-11,8.71383885827283e-12,1.2333124715492876,1.8893994460671072e-11,1.0930751389103699e-11,6.3691055688106675e-12,1.7162145094016472,5.902697944272663e-11,1.754199340047902e-11,1.0960049836941871e-11,1.6005395651899403,2.8889792172005842e-11,1.3169542194193811e-11,9.605840468615474e-12,1.370993224093382,3.2245108637455325e-11,1.2903923015325028e-11,8.677418826210646e-12,1.4870692856668368
3 (13).edf,690,700,1,3.839258649093537e-11,1.9700201401784988e-11,1.0581918085202979e-11,1.8616853053637208,3.230780789767167e-10,5.006126611835873e-11,1.8758948876182535e-11,2.6686605123125773,4.7926469329067925e-11,1.4229552311420077e-11,9.806486225354245e-12,1.4510347523489286,8.48515395520007e-10,5.6840224652290954e-11,1.8065564403218832e-11,3.1463298562741526,5.324178585066531e-11,1.867237978434527e-11,1.3641783448984059e-11,1.3687638316627768,2.6223086323347847e-10,3.1900724853640006e-11,1.417094020778853e-11,2.2511367902114894
3 (13).edf,695,705,1,3.3914171857246223e-11,2.5461346649283205e-11,1.3141774405003415e-11,1.9374359857820576,4.9590369775819385e-11,2.0648807757949063e-11,1.4711713563819835e-11,1.403562383700168,3.126217552333987e-11,2.4169274353159412e-11,1.2727188733443567e-11,1.8990269461196232,4.197441960538788e-11,2.3904952754081643e-11,1.5358270455394517e-11,1.556487289601359,3.439622121142278e-11,2.2750051343008454e-11,1.4524577649094382e-11,1.5663141395665254,3.8227471594643225e-11,2.338688657149636e-11,1.4092704961351143e-11,1.6595030290944326
3 (13).edf,700,710,1,3.2814524495132274e-11,2.208273043571078e-11,1.1190512931411332e-11,1.9733439004145572,3.217843748342679e-11,1.578522989730196e-11,1.1969091319788486e-11,1.3188327731449636,3.366957913635294e-11,1.78709151835074e-11,8.258147367678715e-12,2.1640344241677947,3.631498039304967e-11,2.2732840708348385e-11,1.3164920549602897e-11,1.7267738626067206,3.7090722254984474e-11,2.1765159157250188e-11,1.2567523502311131e-11,1.731857446158556,3.4413648752589226e-11,2.004737507642374e-11,1.1430039134158512e-11,1.7539200733366207
3 (13).edf,705,715,1,2.830065031795873e-11,1.5301707280993058e-11,8.625182476961496e-12,1.7740734554735573,1.4133760666155298e-11,1.1258290344181289e-11,9.997167217760745e-12,1.1261480476369408,1.5308585328091e-11,1.44899894859184e-11,7.615637976126754e-12,1.9026625912814044,2.0499873758206934e-11,1.1956240601971769e-11,1.1764333528905027e-11,1.0163126175057198,2.3035444795255724e-11,1.892173993102768e-11,1.1007642238312444e-11,1.7189639271859665,2.0255662973133536e-11,1.438559352881844e-11,9.801992687613295e-12,1.4676192879634984
3 (13).edf,710,720,1,1.4464187679275093e-10,5.236240202772874e-11,1.735523749525602e-11,3.0170951012362566,1.4865580381624608e-10,4.7978636746313445e-11,1.6986755860008544e-11,2.824473203813345,1.6515775019835477e-10,6.405623483334715e-11,1.978628212233152e-11,3.2374063220826583,1.2732086513744496e-10,5.449684539987765e-11,2.046382841210916e-11,2.6630816239462782,1.0012056611096335e-10,5.357050978008032e-11,1.9938185617587867e-11,2.6868297250089155,1.3717937241115202e-10,5.4492925757469455e-11,1.890605790145862e-11,2.882299739136273
3 (13).edf,715,725,1,3.1832428625119195e-11,2.3490947992032014e-11,9.99274914568174e-12,2.3507993295502043,2.5936147165632192e-11,2.1593553398151777e-11,9.211588975135058e-12,2.3441724827757175,3.589925130307795e-11,1.9111872091735533e-11,9.269984107164001e-12,2.061694159428553,3.4994214887627976e-11,2.5814957269080203e-11,1.3415584113517085e-11,1.924251456414032,3.5113403457227226e-11,2.7640812629817662e-11,1.1036798085166347e-11,2.5044231503127166,3.275508908773691e-11,2.3530428676163437e-11,1.0585340885332846e-11,2.222925924734973
3 (13).edf,720,730,1,4.662612804232854e-11,1.8328350618212123e-11,1.2148786926365397e-11,1.5086568502107636,2.1042244998617018e-11,1.2771116915782584e-11,1.1621889312568224e-11,1.0988847486244386,4.807025469654724e-11,1.8104362053158573e-11,9.588435162553795e-12,1.8881456406841508,4.9968098713259363e-11,2.1195326399837493e-11,1.3743750714644017e-11,1.542179194013887,4.944077094814775e-11,1.8892872863099912e-11,1.1902206386932636e-11,1.5873420649000245,4.302949947977998e-11,1.7858405770018138e-11,1.1801013700612816e-11,1.5132942154868245
3 (13).edf,725,735,1,2.936183523141741e-11,2.18756488636298e-11,1.0675710084794169e-11,2.049104808005993,1.621839037431611e-11,1.690080560842351e-11,1.2500813910348417e-11,1.3519764176661084,2.4564696605609158e-11,1.6731341525414403e-11,1.2043797334698748e-11,1.3892081592248833,3.477637731185816e-11,1.956227628765884e-11,1.3876764722846237e-11,1.4097144888139646,3.180200175602152e-11,1.9720246573684623e-11,1.5741881586476427e-11,1.2527248706168608,2.734466025584447e-11,1.8958063771762237e-11,1.29677935278328e-11,1.4619344247787804
3 (13).edf,730,740,1,5.738748591023513e-11,2.05665600265199e-11,1.2632490217440267e-11,1.6280685496297436,1.6007785597184965e-11,1.0477338190789322e-11,1.4367862434403867e-11,0.729220386026339,4.7958710438071634e-11,2.007456956883396e-11,1.0649145842928431e-11,1.8850872985427733,4.321358374142322e-11,1.776813347253018e-11,1.4093476554889696e-11,1.2607345961323908,4.3366901212627936e-11,2.0935271197630946e-11,1.3560788565596016e-11,1.5438092774887837,4.1586893379908576e-11,1.796437449126086e-11,1.3060752723051656e-11,1.3754471026432133
3 (13).edf,735,745,1,6.215722727392512e-11,2.8063995506998892e-11,1.1853959825050038e-11,2.3674785406049264,3.6314861272066453e-11,3.440739679852966e-11,1.2161834228738029e-11,2.829128908633376,7.385342942930369e-11,1.6857666647255737e-11,9.814234407365985e-12,1.71767515911413,4.297647554895111e-11,2.548232921130077e-11,1.3497919803125287e-11,1.8878708410610523,7.511449039547636e-11,2.510824176441733e-11,1.2776902275555495e-11,1.965127479487254,5.8083296783944545e-11,2.598392598570048e-11,1.2020970107966966e-11,2.161549837685686
3 (13).edf,740,750,1,3.0518863068027767e-09,6.454389326247629e-10,5.160747225922051e-11,12.50669533634143,3.155151737369963e-08,7.684053725000015e-09,2.266685705842397e-09,3.3899952274787446,1.0102643608754127e-08,1.237300894053651e-09,2.397577038365556e-10,5.160630395831315,3.6789961786810855e-09,5.638745938619661e-10,5.189074944893119e-11,10.866572555806098,3.1148075593894156e-09,4.5984794325865636e-10,5.1766926821948e-11,8.88304505384877,1.0299970205465407e-08,2.1181032177598103e-09,5.323417116418104e-10,3.9788413559164977
3 (13).edf,745,755,1,6.079367314902561e-11,2.6567447553036176e-11,1.3375739783616877e-11,1.9862413580725466,9.580444955254812e-10,2.1932351867912875e-10,6.299506082507445e-11,3.4815986492679056,9.020954201854795e-11,2.4582358634079097e-11,1.3210175331519493e-11,1.8608654326809397,5.0595111641283583e-11,2.5236558000446427e-11,1.491574553737257e-11,1.6919407707254224,5.542576386517771e-11,2.3735564642722653e-11,1.3408720088696302e-11,1.7701588582441954,2.4301371723990323e-10,6.388908950188262e-11,2.3581088313255937e-11,2.7093359158477783
3 (13).edf,750,760,1,5.824723519652137e-11,2.036312605254121e-11,1.3296720768274755e-11,1.5314396991118675,1.8277243323813542e-09,2.8666438720642975e-10,5.118513751459292e-11,5.6005395535901705,1.9172202069958117e-10,5.5490229699891084e-11,1.3824441789360909e-11,4.013921903349151,6.446385721066571e-11,1.720745913863088e-11,1.4228854779675641e-11,1.2093354950259139,5.172050936328919e-11,1.8822454340031962e-11,1.454435415586204e-11,1.2941416400016394,4.387755909702823e-10,7.970953128750497e-11,2.1415901801553253e-11,3.721978743931474
3 (13).edf,755,765,1,3.825141254087951e-11,1.6170036709971355e-11,1.0070091273290501e-11,1.605748773386007,3.6550086574088764e-10,6.84450362637799e-11,2.630458472700021e-11,2.6020192667601716,6.807039513383431e-11,3.23943693309853e-11,8.30612613805287e-12,3.900057474756725,4.5742188472163035e-11,1.967483328908523e-11,9.764100019060914e-12,2.0150175900161975,3.6292355075567577e-11,2.1319704820805326e-11,9.667984967212308e-12,2.205185971338214,1.1077144339266639e-10,3.1600796082925425e-11,1.2822577424923361e-11,2.464465219098827
3 (13).edf,760,770,1,1.2025312758899538e-10,2.7692270181040163e-11,1.0239616485005354e-11,2.7044245476959072,3.278688347674208e-09,6.921842019987371e-10,1.298580375807649e-10,5.330314664336697,3.394834502272346e-11,1.7911480711238145e-11,8.728649926208012e-12,2.0520333456676307,3.3705109728035526e-11,1.9269134933161587e-11,1.0473527086646052e-11,1.8397942520939392,7.437857185766108e-11,2.3391480302913296e-11,1.102905327551468e-11,2.120896483004949,7.081947003743247e-10,1.5608971362541806e-10,3.40657768708278e-11,4.582009511108063
3 (13).edf,765,775,1,8.94728575574444e-11,1.774732973959961e-11,8.403130472505684e-12,2.111990263350943,1.5810318863216827e-10,5.805513930952796e-11,1.7831257207367905e-11,3.25580740799025,2.3316778723737688e-11,1.8309662431500535e-11,7.66343569404931e-12,2.3892237323421486,2.9399322875935794e-11,2.5046406029264836e-11,1.0740280909455995e-11,2.33200660582475,7.250232960308308e-11,1.9405888201282943e-11,9.26085867224369e-12,2.095473960686342,7.455889547847384e-11,2.7712885142235178e-11,1.0779792591124516e-11,2.570818029008502
3 (14).edf,0,10,1,5.112745504717802e-11,6.653483593824245e-12,3.212541094024287e-12,2.071096804395911,2.093228832059981e-10,7.201012817983563e-11,3.2406368055370454e-11,2.2220980782788446,1.199750557897593e-11,5.8115728660624505e-12,1.5926063342367605e-12,3.649095662329878,9.985602561631551e-12,5.6509434250227e-12,1.6185204763519347e-12,3.491425352714504,5.27438840221005e-11,8.470298756085513e-12,2.3702567704541645e-12,3.573578551349321,6.703546608317683e-11,1.9719285364166108e-11,8.24005854608752e-12,2.3931001526110594
3 (14).edf,5,15,1,9.24248335034642e-12,5.838877252597699e-12,2.1196286095972414e-12,2.754669957822076,1.937600872419002e-10,8.170442195603705e-11,4.369043057009575e-11,1.8700759157077356,8.093020056752222e-12,9.074811704176079e-12,1.7008804144465359e-12,5.335361397014505,6.469326423917937e-12,9.438796296007897e-12,1.8855667613425467e-12,5.005813896129224,9.486539229110612e-12,5.959199860381829e-12,2.693285266368979e-12,2.2126136933188203,4.541029126040548e-11,2.240322141384011e-11,1.0417958324370211e-11,2.1504426026962857
3 (14).edf,10,20,1,8.62063750564154e-12,6.0741508097313865e-12,1.8925190898783494e-12,3.2095585414263015,3.41886266218799e-10,1.4126484540438716e-10,4.1146228680958986e-11,3.4332392040041206,1.1678587144290369e-11,1.4954925283184588e-11,1.9071751018726743e-12,7.841401279043648,6.082484505801077e-12,7.081664050184827e-12,1.9027123540175018e-12,3.721878420157505,9.275716835645672e-12,8.829119266499318e-12,2.4058048768048448e-12,3.669923255881538,7.550873844203554e-11,3.5640940962797455e-11,9.850888020706472e-12,3.618043458405023
3 (14).edf,15,25,1,1.256795037844235e-11,6.911397321429953e-12,2.1054673532948555e-12,3.2825953395165572,1.7789588541795086e-10,1.2206186305997994e-10,4.264007140848458e-11,2.862609255285907,1.0115874399639808e-11,1.3450547775369738e-11,1.6928358847569844e-12,7.9455710364390315,7.45947035957796e-12,7.562977089577286e-12,1.798410010123827e-12,4.205368657315551,1.0570895636624301e-11,7.150454592039854e-12,2.3045935102831636e-12,3.102696662181125,4.3722015238447056e-11,3.1427447967679354e-11,1.0108275633388681e-11,3.109081025043603
3 (14).edf,20,30,1,1.216202354566685e-11,4.2212118149099115e-11,1.999028637653903e-12,21.116314871126626,1.942819569532127e-09,5.784304696754265e-10,3.22970098403938e-10,1.790972206200912,1.4040127268834862e-11,2.3685041121818325e-11,2.1185952053239375e-12,11.179597245523283,1.11598578850771e-11,1.255797924225276e-11,2.443126822857553e-12,5.140125811219484,1.529090398077665e-11,4.180663038022596e-11,2.2682794287860135e-12,18.430987756478014,3.990944964424964e-10,1.3973844771376452e-10,6.635982569971189e-11,2.105768757532635
3 (14).edf,25,35,1,1.3517304229029456e-11,3.335067479395394e-11,2.4181318058272056e-12,13.791917675283704,7.59009306882671e-10,2.445795050177252e-10,1.1526751405893893e-10,2.1218424550447588,1.619125648934319e-11,1.5896475311947754e-11,2.2113275561377902e-12,7.188656998292851,9.471974489679529e-12,1.5819177892895967e-11,2.2125868118875472e-12,7.1496303819151406,1.6031043128736477e-11,3.542304292187963e-11,2.8466859534752216e-12,12.443607584684688,1.6284417704389191e-10,6.90137751876805e-11,2.4991249237253332e-11,2.7615176229287797
3 (14).edf,30,40,1,1.2576162145720854e-11,1.4871750740673552e-11,2.106147392512018e-12,7.061115852360124,3.6067279683598872e-09,1.047384757769262e-09,1.8002911886021763e-10,5.817863045713715,1.6627390347199466e-11,1.6814345968523696e-11,2.1012261879541554e-12,8.00215896076132,7.60199886492109e-12,1.086937792161487e-11,2.3300513323594466e-12,4.664866293142292,1.2082704281912428e-11,1.5977511894215753e-11,2.739411544930321e-12,5.832461326880387,7.311232447999281e-10,2.2118354885885802e-10,3.7861191063594713e-11,5.841959606800016
3 (14).edf,35,45,1,1.6828685017257946e-11,1.0446044013573251e-11,3.185305002097811e-12,3.279448594936305,3.79029963080393e-09,1.4399669319677373e-09,2.990074885937794e-10,4.8158223017752695,1.1882903063875102e-11,1.1482834452176033e-11,1.7836568909301297e-12,6.437804552302679,7.97750914317105e-12,8.651187994338402e-12,1.946476840689106e-12,4.444536823400193,1.492348836502635e-11,1.002265625092416e-11,2.6617254902565596e-12,3.7654732945274874,7.68382443278652e-10,2.9611393093574983e-10,6.171693056355061e-11,4.797936777345692
3 (14).edf,40,50,1,2.119344101942542e-11,9.273816003378479e-12,6.530081251458475e-12,1.420168547107618,2.0666398086504515e-10,1.4495675658108988e-10,3.982775771797178e-11,3.6395912018838046,1.1373158351821513e-11,1.0534251214369848e-11,1.6886766048137611e-12,6.238169691189413,1.058866823625593e-11,1.0265377421920465e-11,1.796835194932535e-12,5.713032252969586,2.3232360347271206e-11,8.39380721433524e-12,3.2597697153122147e-12,2.57496938354472,5.461032176396384e-11,3.668480168701878e-11,1.0620624096897752e-11,3.4541097916961667
3 (14).edf,45,55,1,1.792778009802743e-11,6.853432507802383e-12,1.8926465524441476e-11,0.3621084189729941,1.9289699793564747e-09,1.806224813548194e-10,3.581257927836126e-11,5.043548523855009,1.5920822400937394e-11,1.1336511449774148e-11,1.832925434287799e-12,6.1849277868627865,1.272117398726575e-11,6.2169975167771995e-12,1.966167745664672e-12,3.1619873383059263,2.305701494391133e-11,6.537029110642009e-12,4.188371543556135e-12,1.5607567386659653,3.997193541573233e-10,4.231329038796303e-11,1.2545301905262268e-11,3.372839546429269
3 (14).edf,50,60,1,7.680956697601363e-11,1.9129543133908893e-11,1.0355687816626108e-11,1.8472498855359774,4.3735111629955347e-10,2.2216356334128276e-10,5.26206737971464e-11,4.221982489196682,2.164952292794737e-11,7.254243213022683e-12,2.240790306680584e-12,3.237359243921768,1.7908642202247748e-11,8.300109083540419e-12,2.1282509551273886e-12,3.899967277610646,6.946785731409855e-11,1.5763949409769847e-11,5.3972058560968694e-12,2.9207611920087033,1.2463734114397216e-10,5.4522281636304926e-11,1.4548521746335471e-11,3.7476166023560555
3 (14).edf,55,65,1,2.0273178630830867e-11,8.952394496925266e-12,5.381762100298005e-12,1.6634690144385134,6.362241064205466e-10,2.53418534757819e-10,7.623859250455888e-11,3.3240190621654673,9.089161084151521e-12,8.64200591901729e-12,1.59350765851789e-12,5.423259733219705,8.332567110765538e-12,4.956542867323789e-12,1.7566397058768813e-12,2.821604709686086,1.9018056092736096e-11,5.977341769738769e-12,3.047961534276712e-12,1.961094883422538,1.3858741386780612e-10,5.638936396216482e-11,1.7603692700705674e-11,3.2032690481982997
